FIPSCode,PreferredOrder,State,Jurisdiction,QD1a,QD1_Comment,QD2a,QD2b,QD2c,QD2d,QD2_Other,QD2e,QD2f,QD2g,QD2_Total,QD2g_Other,QD2_Comment,QD3a,QD3_Comment,QD4a,QD4b,QD4c,QD4d,QD4e,QD4f,QD4_Total,QD4_Comment,QD5,QD5_Comment
1806700000,973,IN,HOWARD COUNTY,73,,,,,,,,,,0,,,,,,,,,,,0,,,
1806900000,974,IN,HUNTINGTON COUNTY,37,,18,17,,,,,1,,18,,,87,,,,,,,,0,,1 - Very difficult,
1807100000,975,IN,JACKSON COUNTY,30,,26,24,,,,2,,,26,,,173,,,,,,,,0,WE DO NOT TRACK BY AGE,2 - Somewhat difficult,THEY ALL WANT MORE PAY FOR SUCH A LONG DAY
1807700000,978,IN,JEFFERSON COUNTY,26,,20,19,,,,,1,,20,,,138,,,,,,,,0,,1 - Very difficult,
1807900000,979,IN,JENNINGS COUNTY,25,,20,19,,,,,1,,20,,,125,,,,,,,,0,,1 - Very difficult,
1808100000,980,IN,JOHNSON COUNTY,135,,21,20,,,,,1,,21,,,181,,,,,,,,0,99 on election day; 82 Satellite workers,3 - Neither difficult nor easy,"We don't find the workers in the office, the parties get all of the workers."
1808300000,981,IN,KNOX COUNTY,33,,,,,,,,,,0,,,,,,,,,,,0,,,
1808500000,982,IN,KOSCIUSKO COUNTY,75,,39,38,,,,,1,,39,,,280,,,,,,,,0,We do not normally keep track of their ages when assigning poll workers.  Most would fall in the 41-60 age group,2 - Somewhat difficult,
1808900000,984,IN,LAKE COUNTY,525,,330,321,,,,8,1,,330,,,2451,,37,,,,,,37,THE AVERAGE AGE OF POLL WORKERS IS 45-70.,2 - Somewhat difficult,
1809300000,986,IN,LAWRENCE COUNTY,40,,32,31,1,,,,,,32,,,200,,,,,,,,0,We do not keep this kind of statistical information on poll workers.,1 - Very difficult,"Poll workers in Lawrence County are SEVERELY underpaid. A clerk/judge makes $65 for an approximate 14 hour day. It's nearly impossible to bring in ""new blood"" at those rates. Plus, 2014 was the first year our county government forced us to collect W4's and Homeland Security forms, along with copies of Driver's Licenses and Birth Certificates/Passports/Social Security cards for ALL poll workers. This knocked out several dozen who were simply irritated and inconvenienced."
1809500000,987,IN,MADISON COUNTY,112,,86,85,,,,,1,,86,,,425,,,,,,,,0,,2 - Somewhat difficult,
1809900000,989,IN,MARSHALL COUNTY,30,,15,14,,,,,1,,15,,,115,,,,,,,,0,,2 - Somewhat difficult,
1810100000,990,IN,MARTIN COUNTY,18,,6,5,,,,,1,,6,,,44,,,2,10,,32,,44,,4 - Somewhat easy,
1810700000,993,IN,MONTGOMERY COUNTY,27,,20,19,,,,,1,,20,,,137,,,,,,,,0,,2 - Somewhat difficult,
1810900000,994,IN,MORGAN COUNTY,54,,,,,,,,,,0,,,,,,,,,,,0,,,
1811500000,997,IN,OHIO COUNTY,11,,,,,,,,,,0,,,,,,,,,,,0,,,
1811700000,998,IN,ORANGE COUNTY,22,,16,14,,,,1,1,,16,,,93,,,,,,,,0,,1 - Very difficult,
1812500000,1002,IN,PIKE COUNTY,18,,10,9,,,,,1,,10,,,90,,,,,,,,0,,1 - Very difficult,
1812700000,1003,IN,PORTER COUNTY,124,,,,,,,,,,0,,,,,,,,,,,0,,,
1812900000,1004,IN,POSEY COUNTY,34,,,,,,,,,,0,,,,,,,,,,,0,,,
1813100000,1005,IN,PULASKI COUNTY,15,,,,,,,,,,0,,,,,,,,,,,0,,,
1813300000,1006,IN,PUTNAM COUNTY,31,,25,24,,,,,1,,25,,,145,,,,,,,,0,,2 - Somewhat difficult,
1814100000,1013,IN,ST. JOSEPH COUNTY,223,,162,160,,,,,2,,162,,,1500,,,,,,,,0,,1 - Very difficult,
1814300000,1010,IN,SCOTT COUNTY,16,,9,8,,,,,1,,9,,,81,,,,,,,,0,,2 - Somewhat difficult,
1814500000,1011,IN,SHELBY COUNTY,40,,19,18,,,,,1,,19,,,93,,,,,,,,0,,3 - Neither difficult nor easy,
1814900000,1014,IN,STARKE COUNTY,21,,,,,,,,,,0,,,,,,,,,,,0,,,
1815300000,1016,IN,SULLIVAN COUNTY,21,,,,,,,,,,0,,,,,,,,,,,0,,,
1815500000,1017,IN,SWITZERLAND COUNTY,12,,6,,1,,,5,,,6,,,6,,,,,,3,3,6,,5 - Very easy,
1815700000,1018,IN,TIPPECANOE COUNTY,118,,33,19,,,,13,1,,33,,,85,,,10,10,,,,20,,4 - Somewhat easy,
1815900000,1019,IN,TIPTON COUNTY,15,,,,,,,,,,0,,,,,,,,,,,0,,,
1816300000,1021,IN,VANDERBURGH COUNTY,136,,30,22,,,,7,1,,30,,,207,,,,,,,,0,We did not track the workers by age group,1 - Very difficult,"It is difficult to find workers to work from 5:00 am to 6:00 pm and later and who have experience with the lap tops we use for signing the voter in.  Traditionally the workers were older, retired workers.  Some of them have a hard time keeping up the technology we use today in our elections."
1816700000,1023,IN,VIGO COUNTY,89,,18,18,,,,,,,18,,,150,,,,,,,,0,WE USED VOTE CENTERS IN THIS COUNTY  VOTER REGISTRATION GETS THE POLL WORKERS.  NOT SURE OF THE AGE GROUPS,3 - Neither difficult nor easy,
1817300000,1026,IN,WARRICK COUNTY,59,,45,44,,,,,1,,45,,,305,,,,,,,,0,,3 - Neither difficult nor easy,
1817500000,1027,IN,WASHINGTON COUNTY,21,,15,14,,,,,1,,15,,,105,,,,,,,,0,,2 - Somewhat difficult,Most complain about long hours.  More people work day jobs than years ago.  Apathy and lack of responsibility in younger people.
1817900000,1029,IN,WELLS COUNTY,22,,16,15,,,,,1,,16,,,,,,,,,,,0,,,
1818100000,1030,IN,WHITE COUNTY,20,,10,8,,,,1,1,,10,,,50,,,,,,,,0,,3 - Neither difficult nor easy,
1818300000,1031,IN,WHITLEY COUNTY,34,,18,17,,,,,1,,18,,,94,,,,,,,,0,We do not track this information,3 - Neither difficult nor easy,Our parties get the poll workers for us.
1817700000,1028,IN,WAYNE COUNTY,60,,9,8,,,,,1,,9,,,59,,,1,1,2,10,45,59,,3 - Neither difficult nor easy,
1808700000,983,IN,LAGRANGE COUNTY,16,,15,14,,,,,1,,15,,,65,,,,2,3,10,50,65,,1 - Very difficult,
1816100000,1020,IN,UNION COUNTY,10,,4,3,,,,,1,,4,,,19,,,1,1,3,6,8,19,,2 - Somewhat difficult,A lot of people work making it hard to find someone.  The older workers have a lot health issues.
1800900000,944,IN,BLACKFORD COUNTY,12,,4,2,,,,1,1,,4,,,15,,6,5,,4,,,15,,3 - Neither difficult nor easy,
1803700000,958,IN,DUBOIS COUNTY,40,,21,20,,,,1,,,21,,,72,,3,1,2,4,,,10,,3 - Neither difficult nor easy,Ours are found by county chair persons.
1817100000,1025,IN,WARREN COUNTY,13,,7,6,,,,,1,,7,,,30,,,,3,5,11,11,30,,4 - Somewhat easy,
1800700000,943,IN,BENTON COUNTY,15,,7,6,,,,,1,,7,,,40,,,,2,6,24,8,40,,2 - Somewhat difficult,
1801700000,948,IN,CASS COUNTY,40,,8,7,,,,1,,,8,,,33,,,1,2,6,15,9,33,,5 - Very easy,
1811300000,996,IN,NOBLE COUNTY,29,,14,8,,,,5,1,,14,,,44,,6,,4,8,21,5,44,,3 - Neither difficult nor easy,
1801100000,945,IN,BOONE COUNTY,53,,17,9,,,,8,,,17,,,95,,,2,6,10,15,62,95,the avg age of pollworkers is still very old.  We need to recruit younger pollworkers.  I think vote centers will help somewhat.,2 - Somewhat difficult,Due to going to vote centers for the 2014 General it was easier getting pollworker than in the past.
1810300000,991,IN,MIAMI COUNTY,31,,27,19,1,,,7,,,27,,,50,,,,,10,20,20,50,,4 - Somewhat easy,
1807300000,976,IN,JASPER COUNTY,29,,27,26,,,,1,,,27,,,151,,2,,,13,80,56,151,,3 - Neither difficult nor easy,
1812300000,1001,IN,PERRY COUNTY,21,,12,11,,,,,1,,12,,,61,,,,6,15,22,18,61,,2 - Somewhat difficult,
2000100000,1032,KS,ALLEN COUNTY,21,,6,5,0,-999999,,0,1,-999999,6,,,39,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2000300000,1033,KS,ANDERSON COUNTY,17,,8,7,0,-999999,,0,1,-999999,8,,,27,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2000500000,1034,KS,ATCHISON COUNTY,19,,17,16,0,-999999,,0,1,-999999,17,,,51,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2000700000,1035,KS,BARBER COUNTY,23,,4,3,0,-999999,,0,1,-999999,4,,,18,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2000900000,1036,KS,BARTON COUNTY,40,,20,19,0,-999999,,0,1,-999999,20,,,93,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2001100000,1037,KS,BOURBON COUNTY,20,,8,7,0,-999999,,0,1,-999999,8,,,36,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2001300000,1038,KS,BROWN COUNTY,18,,6,5,0,-999999,,0,1,-999999,6,,,61,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2001500000,1039,KS,BUTLER COUNTY,48,,27,25,0,-999999,,1,1,-999999,27,,,108,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2001700000,1040,KS,CHASE COUNTY,11,,2,1,0,-999999,,0,1,-999999,2,,,15,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2001900000,1041,KS,CHAUTAUQUA COUNTY,14,,5,4,0,-999999,,0,1,-999999,5,,,27,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2002100000,1042,KS,CHEROKEE COUNTY,38,,12,11,0,-999999,,0,1,-999999,12,,,80,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2002300000,1043,KS,CHEYENNE COUNTY,8,,3,2,0,-999999,,0,1,-999999,3,,,26,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2002500000,1044,KS,CLARK COUNTY,7,,3,2,0,-999999,,0,1,-999999,3,,,12,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2002700000,1045,KS,CLAY COUNTY,22,,4,3,0,-999999,,0,1,-999999,4,,,27,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2002900000,1046,KS,CLOUD COUNTY,26,,8,7,0,-999999,,0,1,-999999,8,,,69,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2003100000,1047,KS,COFFEY COUNTY,18,,7,6,0,-999999,,0,1,-999999,7,,,44,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2003300000,1048,KS,COMANCHE COUNTY,5,,5,4,0,-999999,,0,1,-999999,5,,,28,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2003500000,1049,KS,COWLEY COUNTY,59,,12,11,0,-999999,,0,1,-999999,12,,,70,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2003700000,1050,KS,CRAWFORD COUNTY,56,,18,16,0,-999999,,1,1,-999999,18,,,108,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2003900000,1051,KS,DECATUR COUNTY,27,,5,4,0,-999999,,0,1,-999999,5,,,55,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2004100000,1052,KS,DICKINSON COUNTY,34,,12,11,0,-999999,,0,1,-999999,12,,,53,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2004300000,1053,KS,DONIPHAN COUNTY,14,,7,6,0,-999999,,0,1,-999999,7,,,39,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2004500000,1054,KS,DOUGLAS COUNTY,97,,64,57,0,-999999,,6,1,-999999,64,,,280,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2004700000,1055,KS,EDWARDS COUNTY,16,,5,4,0,-999999,,0,1,-999999,5,,,25,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2004900000,1056,KS,ELK COUNTY,11,,4,3,0,-999999,,0,1,-999999,4,,,27,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2005100000,1057,KS,ELLIS COUNTY,35,,11,10,0,-999999,,0,1,-999999,11,,,66,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2005300000,1058,KS,ELLSWORTH COUNTY,25,,7,6,0,-999999,,0,1,-999999,7,,,36,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2005500000,1059,KS,FINNEY COUNTY,29,,17,16,0,-999999,,0,1,-999999,17,,,78,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2005700000,1060,KS,FORD COUNTY,35,,7,5,0,-999999,,1,1,-999999,7,,,43,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2005900000,1061,KS,FRANKLIN COUNTY,26,,23,22,0,-999999,,0,1,-999999,23,,,93,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2006100000,1062,KS,GEARY COUNTY,40,,8,7,0,-999999,,0,1,-999999,8,,,69,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2006300000,1063,KS,GOVE COUNTY,9,,6,5,0,-999999,,0,1,-999999,6,,,38,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2006500000,1064,KS,GRAHAM COUNTY,20,,4,3,0,-999999,,0,1,-999999,4,,,27,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2006700000,1065,KS,GRANT COUNTY,5,,2,1,0,-999999,,0,1,-999999,2,,,7,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2006900000,1066,KS,GRAY COUNTY,8,,5,2,0,-999999,,2,1,-999999,5,,,29,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2007100000,1067,KS,GREELEY COUNTY,3,,2,1,0,-999999,,0,1,-999999,2,,,6,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2007300000,1068,KS,GREENWOOD COUNTY,21,,5,4,0,-999999,,0,1,-999999,5,,,36,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2007500000,1069,KS,HAMILTON COUNTY,12,,3,1,0,-999999,,1,1,-999999,3,,,9,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2007700000,1070,KS,HARPER COUNTY,15,,4,3,0,-999999,,0,1,-999999,4,,,39,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2007900000,1071,KS,HARVEY COUNTY,35,,13,12,0,-999999,,0,1,-999999,13,,,85,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
2008100000,1072,KS,HASKELL COUNTY,12,,3,2,0,-999999,,0,1,-999999,3,,,25,,-999999,-999999,-999999,-999999,-999999,-999999,,,Not enough information to answer,
